

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
4433.151  000.111  000.111: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\dressing.nvim\plugin\dressing.lua
4434.472  000.096  000.096: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\firenvim\plugin\firenvim.vim
4439.228  001.101  001.101: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\fzf\plugin\fzf.vim
4442.402  001.613  001.613: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\fzf.vim\plugin\fzf.vim
4445.303  000.167  000.167: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\hydra.nvim\plugin\hydra.lua
4457.248  001.655  001.655: require('jupynium.utils')
4457.264  005.622  003.968: require('jupynium.cells')
4459.069  001.799  001.799: require('jupynium.options')
4464.910  005.829  005.829: require('nvim-treesitter.textobjects.repeatable_move')
4464.926  015.286  002.035: require('jupynium.textobj')
4466.729  001.796  001.796: require('jupynium.highlighter')
4470.320  003.582  003.582: require('jupynium.server')
4470.340  023.502  002.838: require('jupynium')
4470.780  024.020  000.518: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\jupynium.nvim\plugin\jupynium.vim
4472.626  000.215  000.215: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\jupyter_ascending.vim\plugin\jupyter_ascending.vim
4475.525  000.940  000.940: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\leap.nvim\plugin\init.lua
4477.863  000.219  000.219: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\lspsaga.nvim\plugin\lspsaga.lua
4479.283  000.087  000.087: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\LuaSnip\plugin\luasnip.vim
4489.938  009.142  009.142: require('vim.filetype')
4490.360  009.956  000.814: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\LuaSnip\plugin\luasnip.lua
4492.082  000.213  000.213: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\lush.nvim\plugin\lush.vim
4495.360  001.830  001.830: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\marks.nvim\plugin\marks.vim
4498.229  000.126  000.126: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\neo-tree.nvim\plugin\neo-tree.vim
4501.013  000.174  000.174: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\neogit\plugin\neogit.lua
4509.001  003.503  003.503: require('cmp.utils.highlight')
4509.301  004.016  000.512: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-cmp\plugin\cmp.lua
4510.507  000.154  000.154: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-colorizer.lua\plugin\colorizer.vim
4512.777  000.268  000.268: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-genghis\plugin\genghis.lua
4516.463  001.137  001.137: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-treesitter\plugin\nvim-treesitter.lua
4531.368  013.685  013.685: require('nvim-treesitter-textobjects')
4540.098  004.048  004.048: require('nvim-treesitter.textobjects.shared')
4540.139  008.525  004.478: require('nvim-treesitter.textobjects.select')
4547.398  003.530  003.530: require('nvim-treesitter.textobjects.attach')
4547.420  007.205  003.675: require('nvim-treesitter.textobjects.move')
4551.759  003.720  003.720: require('nvim-treesitter.textobjects.swap')
4558.499  003.963  003.963: require('nvim-treesitter.textobjects.lsp_interop')
4558.606  040.997  003.897: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-treesitter-textobjects\plugin\nvim-treesitter-textobjects.vim
4563.996  003.808  003.808: require('ts_context_commentstring')
4564.157  004.041  000.233: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-ts-context-commentstring\plugin\ts_context_commentstring.vim
4570.780  004.900  004.900: require('rainbow')
4570.902  005.094  000.194: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-ts-rainbow\plugin\rainbow.vim
4572.896  000.121  000.121: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-web-devicons\plugin\nvim-web-devicons.vim
4582.731  003.730  003.730: require('nvim-yati.utils')
4582.745  007.782  004.052: require('nvim-yati')
4582.837  007.961  000.179: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\nvim-yati\plugin\nvim-yati.vim
4584.422  000.188  000.188: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\other.nvim\plugin\init.vim
4590.528  000.363  000.363: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\persisted.nvim\plugin\persisted.lua
4591.827  000.167  000.167: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\plenary.nvim\plugin\plenary.vim
4594.309  000.316  000.316: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\rel.vim\plugin\rel.vim
4597.122  000.212  000.212: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\sphinx.nvim\plugin\sphinx.vim
4599.187  000.188  000.188: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\suda.vim\plugin\suda.vim
4603.219  001.274  001.274: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\telescope.nvim\plugin\telescope.lua
4604.943  000.171  000.171: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\todo-comments.nvim\plugin\todo.vim
4607.608  000.185  000.185: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\TrueZen.nvim\plugin\true-zen.lua
4610.261  001.671  001.671: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-abolish\plugin\abolish.vim
4612.273  000.419  000.419: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-easy-align\plugin\easy_align.vim
4616.758  002.926  002.926: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-fugitive\plugin\fugitive.vim
4638.458  006.124  006.124: require('illuminate.util')
4644.001  005.528  005.528: require('illuminate.reference')
4644.029  016.749  005.096: require('illuminate.highlight')
4644.047  023.538  006.789: require('illuminate.engine')
4644.309  026.014  002.476: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-illuminate\plugin\illuminate.vim
4646.072  000.117  000.117: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-snippets\plugin\vimsnippets.vim
4655.219  000.463  000.463: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-visual-multi\autoload\vm\plugs.vim
4661.048  000.337  000.337: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-visual-multi\autoload\vm\maps.vim
4665.819  000.370  000.370: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-visual-multi\autoload\vm\maps\all.vim
4667.527  019.564  018.394: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-visual-multi\plugin\visual-multi.vim
4671.547  001.449  001.449: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-xkbswitch\plugin\xkbswitch.vim
4673.482  000.200  000.200: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\winshift.nvim\plugin\winshift.vim
4678.618  002.503  002.503: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\yanky.nvim\plugin\init.lua
4679.764  116.418: loading packages
4681.383  000.206  000.206: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\rnvimr\after\plugin\rnvimr.vim
4689.280  000.742  000.742: require('cmp_luasnip')
4689.370  001.007  000.265: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\cmp_luasnip\after\plugin\cmp_luasnip.lua
4696.889  005.835  005.835: require('cmp_cmdline')
4696.964  006.037  000.201: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\cmp-cmdline\after\plugin\cmp_cmdline.lua
4704.885  006.603  006.603: require('cmp_copilot')
4704.934  006.851  000.248: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\cmp-copilot\after\plugin\cmp_copilot.lua
4706.007  000.175  000.175: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\cmp-nvim-lsp\after\plugin\cmp_nvim_lsp.lua
4712.816  005.822  005.822: require('cmp_path')
4712.882  006.016  000.194: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\cmp-path\after\plugin\cmp_path.lua
4722.350  008.339  008.339: require('cmp-spell')
4722.397  008.531  000.192: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\cmp-spell\after\plugin\cmp-spell.lua
4729.515  005.926  005.926: require('cmp_omni')
4729.569  006.165  000.239: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\cmp-omni\after\plugin\cmp_omni.lua
4756.296  006.639  006.639: require('cmp_buffer.timer')
4756.315  012.713  006.074: require('cmp_buffer.buffer')
4756.324  019.068  006.355: require('cmp_buffer.source')
4756.331  025.660  006.592: require('cmp_buffer')
4756.368  025.876  000.216: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\cmp-buffer\after\plugin\cmp_buffer.lua
4763.391  005.798  005.798: require('cmp_calc')
4763.434  006.006  000.209: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\cmp-calc\after\plugin\cmp_calc.lua
4763.654  017.020: loading after plugins
4763.706  000.052: inits 3
4771.415  007.709: reading ShaDa
4793.398  000.210  000.210: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\ftplugin\lua.vim
4815.211  000.280  000.280: sourcing C:\Users\ds13\AppData\Local\nvim\after\ftplugin\lua\init.lua
4822.866  000.169  000.169: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\indent\lua.vim
4840.172  007.911  007.911: require('vim.uri')
4879.209  003.323  003.323: sourcing C:\Users\ds13\scoop\apps\neovim-nightly\current\share\nvim\runtime\syntax\lua.vim
4894.281  000.749  000.749: require('conjure.util')
4897.088  000.692  000.692: require('conjure.dynamic')
4897.107  001.581  000.889: require('conjure.client')
4897.953  000.755  000.755: require('conjure.aniseed.fennel')
4904.893  000.009  000.009: require('conjure.aniseed.fennel.view')
4915.995  011.114  011.104: require('conjure.aniseed.fennel.utils')
4930.450  014.437  014.437: require('conjure.aniseed.fennel.friend')
4930.467  014.457  000.021: require('conjure.aniseed.fennel.parser')
4930.505  000.030  000.030: require('conjure.aniseed.fennel.compiler')
4930.667  000.157  000.157: require('conjure.aniseed.fennel.specials')
4930.694  000.015  000.015: require('conjure.aniseed.fennel.repl')
5048.401  150.436  124.663: require('conjure.aniseed.deps.fennel')
5049.377  000.954  000.954: require('conjure.aniseed.fs')
5078.112  028.427  028.427: require('conjure.client.lua.neovim')
5081.301  002.190  002.190: require('luasnip.nodes.restoreNode')
5083.389  002.076  002.076: require('luasnip.extras')
5089.841  006.441  006.441: require('luasnip.extras.fmt')
5095.990  002.141  002.141: require('luasnip.extras.conditions')
5097.904  001.900  001.900: require('luasnip.extras.conditions.show')
5097.934  006.086  002.045: require('luasnip.extras.conditions.expand')
5097.941  008.084  001.998: require('luasnip.extras.expand_conditions')
5099.933  001.964  001.964: require('luasnip.nodes.absolute_indexer')
5099.948  021.138  000.384: require('utils.luasnip')
5110.345  002.218  002.218: require('luasnip.util.jsonc')
5110.361  004.569  002.351: require('luasnip.loaders.from_vscode')
5113.995  003.532  003.532: require('nvim-treesitter.highlight')
5166.184  003.880  003.880: require('ts_context_commentstring.utils')
5166.202  007.840  003.960: require('ts_context_commentstring.internal')
5172.040  005.540  005.540: require('rainbow.internal')
5202.459  004.373  004.373: require('rainbow.levels')
5208.513  004.332  004.332: require('nvim-yati.internal')
5217.126  004.184  004.184: require('nvim-yati.hook')
5221.764  004.623  004.623: require('nvim-yati.chains')
5221.783  013.176  004.369: require('nvim-yati.configs.lua')
5231.129  003.771  003.771: require('nvim-treesitter.locals')
5231.143  009.259  005.488: require('illuminate.providers.treesitter')
5244.711  006.593  006.593: require('editorconfig')
5251.706  006.979  006.979: require('vim.fs')
5256.637  000.192  000.192: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\which-key.nvim\plugin\which-key.vim
5338.369  006.556  006.556: require('which-key.util')
5338.385  011.995  005.439: require('which-key.tree')
5343.905  005.513  005.513: require('which-key.config')
5343.923  025.564  008.056: require('which-key.keys')
5343.932  035.680  010.116: require('which-key')
5344.380  000.191  000.191: require('config.Ui.which_key.settings')
5344.391  000.449  000.258: require('config.Ui.which_key')
5345.536  000.231  000.231: require('config.keymappings._common.constants')
5348.871  001.398  001.398: require('hydra.lib.class')
5355.543  003.687  003.687: require('hydra.hint.basehint')
5356.988  001.427  001.427: require('hydra.lib.util')
5358.401  001.403  001.403: require('hydra.hint.vim-options')
5358.414  008.193  001.677: require('hydra.hint.cmdline')
5361.755  001.643  001.643: require('hydra.lib.api-wrappers')
5361.798  003.379  001.736: require('hydra.hint.window')
5363.763  001.958  001.958: require('hydra.hint.statusline')
5363.777  014.895  001.364: require('hydra.hint')
5365.537  001.754  001.754: require('hydra.lib.meta-accessor')
5365.611  019.768  001.720: require('hydra')
5366.221  020.656  000.888: require('config.keymappings.buffer')
5380.322  006.312  006.312: require('telescope.builtin.__lsp')
5380.361  013.884  007.572: require('telescope.builtin')
5380.370  014.138  000.254: require('config.keymappings.navigation')
5382.106  001.716  001.716: require('config.keymappings.window')
5384.939  040.058  003.316: require('config.keymappings')
5384.962  127.333  051.146: require('ds_omega.layers.Ui.which_key')
5390.282  000.143  000.143: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\tabout.nvim\plugin\tabout.vim
5476.893  005.994  005.994: require('tabout.config')
5476.908  012.649  006.655: require('tabout.logger')
5482.624  005.709  005.709: require('tabout.utils')
5495.923  005.689  005.689: require('tabout.node')
5495.939  013.301  007.612: require('tabout.tab')
5495.948  044.788  013.128: require('tabout')
5496.131  000.175  000.175: require('config.Editing.tabout')
5504.190  112.528  067.566: require('ds_omega.layers.Editing.tabout')
5505.888  212.150: opening buffers
5511.510  000.329  000.329: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\rnvimr\autoload\rnvimr.vim
5511.776  005.559: BufEnter autocommands
5511.785  000.010: editing files in windows
5515.236  000.340  000.340: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\textobj-word-column.vim\plugin\textobj\word-column.vim
5593.423  009.449  009.449: require('Comment.config')
5605.102  006.135  006.135: require('Comment.ft')
5605.121  011.684  005.548: require('Comment.utils')
5610.456  005.328  005.328: require('Comment.opfunc')
5616.006  005.539  005.539: require('Comment.extra')
5616.023  093.758  061.759: require('Comment.api')
5616.235  094.175  000.417: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\Comment.nvim\plugin\Comment.lua
5624.298  007.208  007.208: require('Comment')
5624.752  000.214  000.214: require('config.Editing.comments.settings')
5624.763  000.446  000.232: require('config.Editing.comments')
5625.459  000.261  000.261: require('config.Editing.comments.custom_comments')
5625.469  008.559  000.645: require('ds_omega.layers.Editing.comments')
5685.303  000.816  000.816: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\vim-textobj-user\autoload\textobj\user.vim
5784.786  155.244  154.428: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\vim-textobj-hydrogen\plugin\textobj\hydrogen.vim
5790.908  000.461  000.461: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\vim-smartword\plugin\smartword.vim
5798.738  004.588  004.588: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\vim-textobj-indent\plugin\textobj\indent.vim
5807.068  003.795  003.795: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\vim-textobj-indented-paragraph\plugin\indented-paragraph.vim
5811.795  001.551  001.551: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\vim-wordmotion\plugin\wordmotion.vim
5867.912  003.103  003.103: require('hydra.layer')
5868.428  003.935  000.833: require('config.TextObjects.word')
5868.438  055.620  051.685: require('ds_omega.layers.TextObjects.word')
5941.419  006.889  006.889: require('lualine_require')
5950.778  027.756  020.867: require('lualine')
5951.003  000.207  000.207: require('config.Workspace.lualine')
5977.883  005.853  005.853: require('lualine.themes.gruvbox_light')
6016.244  005.716  005.716: require('lualine.utils.mode')
6189.492  318.002  278.469: require('ds_omega.layers.Workspace.lualine')
6264.421  005.422  005.422: require('bufferline.lazy')
6270.990  006.540  006.540: require('bufferline.constants')
6276.718  005.711  005.711: require('bufferline.commands')
6276.741  030.614  012.941: require('bufferline')
6276.969  000.218  000.218: require('config.Workspace.bufferline')
6290.933  007.664  007.664: require('bufferline.utils')
6297.996  007.045  007.045: require('bufferline.config')
6304.506  006.473  006.473: require('bufferline.groups')
6310.129  005.454  005.454: require('bufferline.colors')
6315.684  005.428  005.428: require('bufferline.highlights')
6324.160  007.750  007.750: require('bufferline.hover')
6330.388  006.105  006.105: require('bufferline.ui')
6330.535  139.058  062.307: require('ds_omega.layers.Workspace.bufferline')
6333.097  000.338  000.338: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\opt\YankAssassin.vim\plugin\YankAssassin.vim
6401.298  064.613  064.613: require('illuminate.providers.lsp')
6409.480  007.989  007.989: require('which-key.plugins')
6415.414  005.916  005.916: require('which-key.plugins.registers')
6424.407  008.975  008.975: require('which-key.mappings')
6431.891  006.606  006.606: require('which-key.plugins.marks')
6440.449  007.754  007.754: require('which-key.plugins.spelling')
6446.894  006.068  006.068: require('which-key.plugins.presets')
6453.723  006.815  006.815: require('which-key.plugins.presets.misc')
6464.716  010.947  010.947: require('which-key.colors')
6557.906  138.705: VimEnter autocommands
6560.515  001.042  001.042: sourcing C:\Users\ds13\AppData\Local\nvim-data\site\pack\packer\start\firenvim\autoload\firenvim.vim
6560.635  001.687: UIEnter autocommands
6563.534  002.899: before starting main loop
7516.815  000.771  000.771: require('conjure.sponsors')
7517.725  000.799  000.799: require('conjure.hook')
7517.806  003.837  002.268: require('conjure.log')
7518.673  000.849  000.849: require('conjure.inline')
7537.895  969.675: first screen update
7537.906  000.011: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.012  000.012: --- NVIM STARTING ---
000.075  000.063: event init
000.219  000.144: early init
019.888  019.669: locale set
019.967  000.079: init first window
020.837  000.870: inits 1
026.341  005.503: window checked
026.960  000.620: parsing arguments
058.010  000.347  000.347: require('vim.shared')
059.199  000.378  000.378: require('vim._meta')
059.218  001.172  000.794: require('vim._editor')
059.225  001.670  000.151: require('vim._init_packages')
059.253  030.623: init lua interpreter
081.384  022.131: expanding arguments
081.430  000.046: inits 2
082.183  000.753: init highlight
